date,system,stake,profit,equity,peak,dd
2025-11-07 19:45:00,HT,5.5,-5.5,204.1399999999997,209.6399999999997,-5.5
2025-11-07 23:10:00,HT,5.5,2.2,206.3399999999997,209.6399999999997,-3.3000000000000114
2025-11-08 12:30:00,HT,5.5,2.2,208.53999999999968,209.6399999999997,-1.1000000000000227
2025-11-08 15:00:00,HT,5.5,2.2,210.73999999999967,210.73999999999967,0.0
2025-11-09 01:00:00,HT,1.2,0.48,211.21999999999966,211.21999999999966,0.0
2025-11-09 04:00:00,HT,5.5,2.2,213.41999999999965,213.41999999999965,0.0
2025-11-09 12:00:00,HT,5.5,2.2,215.61999999999964,215.61999999999964,0.0
2025-11-09 13:00:00,HT,5.5,2.2,217.81999999999962,217.81999999999962,0.0
2025-11-09 15:45:00,HT,5.5,2.2,220.0199999999996,220.0199999999996,0.0
2025-11-09 16:00:00,HT,5.5,2.2,222.2199999999996,222.2199999999996,0.0
2025-11-09 17:15:00,HT,5.5,2.2,224.4199999999996,224.4199999999996,0.0
2025-11-21 18:00:00,HT,5.5,2.2,226.61999999999958,226.61999999999958,0.0
2025-11-21 19:30:00,HT,5.5,2.2,228.81999999999957,228.81999999999957,0.0
2025-11-22 07:30:00,HT,5.5,2.2,231.01999999999956,231.01999999999956,0.0
2025-11-22 15:30:00,HT,5.5,2.2,233.21999999999954,233.21999999999954,0.0
2025-11-22 17:45:00,HT,5.5,2.2,235.41999999999953,235.41999999999953,0.0
2025-11-22 19:00:00,HT,5.5,2.2,237.61999999999952,237.61999999999952,0.0
2025-11-23 13:30:00,HT,5.5,2.2,239.8199999999995,239.8199999999995,0.0
2025-11-23 13:45:00,HT,1.2,0.48,240.2999999999995,240.2999999999995,0.0
2025-11-23 14:00:00,HT,5.5,2.2,242.4999999999995,242.4999999999995,0.0
2025-11-23 16:00:00,HT,5.5,2.2,244.69999999999948,244.69999999999948,0.0
2025-11-28 20:15:00,HT,5.5,2.2,246.89999999999947,246.89999999999947,0.0
2025-11-29 05:00:00,HT,5.5,2.2,249.09999999999945,249.09999999999945,0.0
2025-11-29 12:30:00,HT,1.2,0.48,249.57999999999944,249.57999999999944,0.0
2025-11-29 14:30:00,HT,5.5,2.2,251.77999999999943,251.77999999999943,0.0
2025-11-29 15:00:00,HT,5.5,2.2,253.97999999999942,253.97999999999942,0.0
2025-11-30 01:05:00,HT,5.5,-5.5,248.47999999999942,253.97999999999942,-5.5
2025-11-30 13:00:00,HT,5.5,2.2,250.6799999999994,253.97999999999942,-3.3000000000000114
2025-11-30 13:30:00,HT,5.5,2.2,252.8799999999994,253.97999999999942,-1.1000000000000227
2025-11-30 13:30:00,HT,5.5,2.2,255.0799999999994,255.0799999999994,0.0
2025-11-30 17:00:00,HT,5.5,2.2,257.2799999999994,257.2799999999994,0.0
2025-12-01 16:00:00,HT,5.5,2.2,259.4799999999994,259.4799999999994,0.0
2025-12-04 23:30:00,HT,5.5,2.2,261.6799999999994,261.6799999999994,0.0
2025-12-05 17:00:00,HT,5.5,2.2,263.87999999999937,263.87999999999937,0.0
2025-12-06 12:30:00,HT,1.2,0.48,264.3599999999994,264.3599999999994,0.0
2025-12-06 13:45:00,HT,1.2,0.48,264.8399999999994,264.8399999999994,0.0
2025-12-06 15:30:00,HT,5.5,2.2,267.0399999999994,267.0399999999994,0.0
2025-12-06 16:00:00,HT,5.5,2.2,269.2399999999994,269.2399999999994,0.0
2025-12-06 17:30:00,HT,5.5,2.2,271.4399999999994,271.4399999999994,0.0
2025-12-06 20:00:00,HT,5.5,2.2,273.63999999999936,273.63999999999936,0.0
2025-12-07 13:00:00,HT,5.5,2.2,275.83999999999935,275.83999999999935,0.0
2025-12-07 15:00:00,HT,5.5,2.2,278.03999999999934,278.03999999999934,0.0
2025-12-07 20:00:00,HT,1.2,-1.2,276.83999999999935,278.03999999999934,-1.1999999999999886
2025-12-09 19:45:00,HT,5.5,2.2,279.03999999999934,279.03999999999934,0.0
2025-12-14 14:30:00,HT,5.5,2.2,281.2399999999993,281.2399999999993,0.0
2025-12-16 19:30:00,HT,5.5,2.2,283.4399999999993,283.4399999999993,0.0
2025-12-19 20:15:00,HT,5.5,2.2,285.6399999999993,285.6399999999993,0.0
2025-12-20 17:45:00,HT,5.5,2.2,287.8399999999993,287.8399999999993,0.0
2025-12-21 13:00:00,HT,5.5,2.2,290.0399999999993,290.0399999999993,0.0
2025-12-21 15:30:00,HT,5.5,2.2,292.23999999999927,292.23999999999927,0.0
2025-12-22 18:00:00,HT,5.5,2.2,294.43999999999926,294.43999999999926,0.0
2025-12-26 12:30:00,HT,5.5,2.2,296.63999999999925,296.63999999999925,0.0
2025-12-26 15:00:00,HT,5.5,2.2,298.83999999999924,298.83999999999924,0.0
2025-12-29 19:45:00,HT,5.5,2.2,301.0399999999992,301.0399999999992,0.0
2025-12-29 19:45:00,HT,5.5,2.2,303.2399999999992,303.2399999999992,0.0
2025-12-30 19:45:00,HT,5.5,2.2,305.4399999999992,305.4399999999992,0.0
2025-12-30 19:45:00,HT,5.5,2.2,307.6399999999992,307.6399999999992,0.0
2026-01-01 15:00:00,HT,1.2,0.48,308.1199999999992,308.1199999999992,0.0
2026-01-01 15:00:00,HT,1.2,-1.2,306.9199999999992,308.1199999999992,-1.1999999999999886
2026-01-03 15:00:00,HT,1.2,0.48,307.39999999999924,308.1199999999992,-0.7199999999999704
2026-01-03 20:30:00,HT,1.2,0.48,307.87999999999926,308.1199999999992,-0.23999999999995225
